진료년도,상병구분,시도,시군구,성별,환자수,입내원일수,요양급여비용
2019,우울증, 광주 , 광주광산구 , 여 ,3648,26737,1153074350
2019,우울증, 광주 , 광주남구 , 남 ,1063,10268,659595300
2019,우울증, 광주 , 광주남구 , 여 ,2035,17444,1089665280
2019,우울증, 대전 , 대전유성구 , 남 ,1313,9605,435243630
2019,우울증, 대전 , 대전유성구 , 여 ,2497,20314,949326690
2019,우울증, 대전 , 대전대덕구 , 남 ,1105,7693,378043160
2019,우울증, 대전 , 대전대덕구 , 여 ,1707,14010,695139260
2019,우울증, 대전 , 대전서구 , 남 ,3683,27845,1540178680
2019,우울증, 대전 , 대전서구 , 여 ,7638,59700,3234401280
2019,우울증, 대전 , 대전동구 , 남 ,1032,7877,368813120
2019,우울증, 대전 , 대전동구 , 여 ,2121,18087,887862280
2019,우울증, 대전 , 대전중구 , 남 ,2463,19124,1106021520
2019,우울증, 대전 , 대전중구 , 여 ,5205,38556,2181258480
2019,우울증, 울산 , 울산남구 , 남 ,2927,24400,1247102250
2019,우울증, 울산 , 울산남구 , 여 ,5779,52077,2514283590
2019,우울증, 울산 , 울산동구 , 남 ,239,1171,154872520
2019,우울증, 울산 , 울산동구 , 여 ,444,2388,321102400
2019,우울증, 울산 , 울산중구 , 남 ,934,8386,435452800
2019,우울증, 울산 , 울산중구 , 여 ,2022,18276,987435180
2019,우울증, 울산 , 울산북구 , 남 ,126,685,34945270
2019,우울증, 울산 , 울산북구 , 여 ,352,2049,102636440
2019,우울증, 울산 , 울산울주군 , 남 ,364,4926,291195270
2019,우울증, 울산 , 울산울주군 , 여 ,612,6629,314888120
2019,우울증, 경기 , 가평군 , 남 ,194,1163,64041060
2019,우울증, 경기 , 가평군 , 여 ,316,1466,80945960
2019,우울증, 경기 , 양평군 , 남 ,293,1449,67645270
2019,우울증, 경기 , 양평군 , 여 ,491,2795,118829180
2019,우울증, 경기 , 연천군 , 남 ,146,492,26384780
2019,우울증, 경기 , 연천군 , 여 ,270,1140,54205410
2019,우울증, 경기 , 광명시 , 남 ,1325,8794,502793340
2019,우울증, 경기 , 광명시 , 여 ,2690,18916,993378640
2019,우울증, 경기 , 동두천시 , 남 ,642,5315,286330110
2019,우울증, 경기 , 동두천시 , 여 ,1330,11257,576416030
2019,우울증, 경기 , 부천시 , 남 ,4503,34246,2074014270
2019,우울증, 경기 , 부천시 , 여 ,9524,76830,4692760280
2019,우울증, 경기 , 성남수정구 , 남 ,1233,9485,519086110
2019,우울증, 경기 , 성남수정구 , 여 ,2608,19798,1030505310
2019,우울증, 경기 , 성남중원구 , 남 ,866,6545,362019450
2019,우울증, 경기 , 성남중원구 , 여 ,1935,14993,839727230
2019,우울증, 경기 , 성남분당구 , 남 ,6202,41972,2758421900
2019,우울증, 경기 , 성남분당구 , 여 ,12959,91318,5940728450
2019,우울증, 경기 , 수원권선구 , 남 ,790,5353,312149570
2019,우울증, 경기 , 수원권선구 , 여 ,1633,10375,563717350
2019,우울증, 경기 , 수원장안구 , 남 ,1255,12441,671560890
2019,우울증, 경기 , 수원장안구 , 여 ,2520,24260,1263930570
2019,우울증, 경기 , 수원팔달구 , 남 ,2877,26745,1848638640
2019,우울증, 경기 , 수원팔달구 , 여 ,6109,53514,3664770300
2019,우울증, 경기 , 수원영통구 , 남 ,1536,9027,612983130
2019,우울증, 경기 , 수원영통구 , 여 ,3252,20113,1437709280
2019,우울증, 경기 , 안양만안구 , 남 ,1114,9434,484710950
2019,우울증, 경기 , 안양만안구 , 여 ,2522,24843,1207406410
2019,우울증, 경기 , 안양동안구 , 남 ,2671,20349,1289363430
2019,우울증, 경기 , 안양동안구 , 여 ,5631,43421,2770949030
2019,우울증, 경기 , 의정부시 , 남 ,3326,24023,1543844800
2019,우울증, 경기 , 의정부시 , 여 ,6519,53241,3380799760
2019,우울증, 경기 , 과천시 , 남 ,38,274,12683350
2019,우울증, 경기 , 과천시 , 여 ,78,365,14200850
2019,우울증, 경기 , 구리시 , 남 ,1102,8756,546314900
2019,우울증, 경기 , 구리시 , 여 ,2613,22723,1413360600
2019,우울증, 경기 , 안산단원구 , 남 ,2534,19250,1174832250
2019,우울증, 경기 , 안산단원구 , 여 ,5227,44439,2604208230
2019,우울증, 경기 , 안산상록구 , 남 ,1054,8864,516443620
2019,우울증, 경기 , 안산상록구 , 여 ,1797,16614,769777680
2019,우울증, 경기 , 평택시 , 남 ,2069,13455,648583460
2019,우울증, 경기 , 평택시 , 여 ,3973,27696,1310385360
2019,우울증, 경기 , 하남시 , 남 ,766,7853,600474770
2019,우울증, 경기 , 하남시 , 여 ,1690,14778,1066681090
2019,우울증, 경기 , 군포시 , 남 ,1541,13889,687362050
2019,우울증, 경기 , 군포시 , 여 ,2882,28605,1573611200
2019,우울증, 경기 , 남양주시 , 남 ,1946,13744,667791680
2019,우울증, 경기 , 남양주시 , 여 ,4376,32214,1503312600
2019,우울증, 경기 , 의왕시 , 남 ,274,1979,153288270
2019,우울증, 경기 , 의왕시 , 여 ,529,3526,271968100
2019,우울증, 경기 , 시흥시 , 남 ,1461,11649,563045190
2019,우울증, 경기 , 시흥시 , 여 ,3037,28221,1253584240
2019,우울증, 경기 , 오산시 , 남 ,984,7564,429386820
2019,우울증, 경기 , 오산시 , 여 ,2061,16613,918513480
2019,우울증, 경기 , 고양덕양구 , 남 ,1255,10468,738178420
2019,우울증, 경기 , 고양덕양구 , 여 ,2294,16731,1118816520
2019,우울증, 경기 , 고양일산서구 , 남 ,2272,17433,1041366440
2019,우울증, 경기 , 고양일산서구 , 여 ,4522,33992,2026936870
2019,우울증, 경기 , 고양일산동구 , 남 ,2542,17047,1199234200
2019,우울증, 경기 , 고양일산동구 , 여 ,5771,39530,2995389170
2019,우울증, 경기 , 용인기흥구 , 남 ,1708,11556,610475040
2019,우울증, 경기 , 용인기흥구 , 여 ,3367,25214,1353685490
2019,우울증, 경기 , 용인수지구 , 남 ,1143,7323,311907070
2019,우울증, 경기 , 용인수지구 , 여 ,2569,18115,822838020
2019,우울증, 경기 , 용인처인구 , 남 ,777,4673,178681630
2019,우울증, 경기 , 용인처인구 , 여 ,1450,8167,250473030
2019,우울증, 경기 , 이천시 , 남 ,1393,11106,628110640
2019,우울증, 경기 , 이천시 , 여 ,2692,23496,1229674250
2019,우울증, 경기 , 파주시 , 남 ,1150,9063,436030680
2019,우울증, 경기 , 파주시 , 여 ,2531,22225,940940880
2019,우울증, 경기 , 김포시 , 남 ,829,6404,394418650
2019,우울증, 경기 , 김포시 , 여 ,1687,11557,675999160
2019,우울증, 경기 , 안성시 , 남 ,329,2670,148884290
2019,우울증, 경기 , 안성시 , 여 ,726,5246,230845070
2019,우울증, 경기 , 화성시 , 남 ,1954,13337,868234650
2019,우울증, 경기 , 화성시 , 여 ,3931,26892,1694169340
2019,우울증, 경기 , 광주시 , 남 ,1133,9357,576827350
2019,우울증, 경기 , 광주시 , 여 ,2283,17510,982964540
2019,우울증, 경기 , 양주시 , 남 ,397,2205,133918150
2019,우울증, 경기 , 양주시 , 여 ,846,3875,191913050
2019,우울증, 경기 , 포천시 , 남 ,262,2084,134255200
2019,우울증, 경기 , 포천시 , 여 ,527,2895,166399900
2019,우울증, 경기 , 여주시 , 남 ,616,7546,329672370
2019,우울증, 경기 , 여주시 , 여 ,1279,13889,539359830
2019,우울증, 강원 , 고성군 , 남 ,12,48,603450
2019,우울증, 강원 , 고성군 , 여 ,20,81,1160120
2019,우울증, 강원 , 양구군 , 남 ,17,43,619150
2019,우울증, 강원 , 양구군 , 여 ,40,122,1570790
2019,우울증, 강원 , 양양군 , 남 ,42,136,1761610
2019,우울증, 강원 , 양양군 , 여 ,64,169,2299650
2019,우울증, 강원 , 영월군 , 남 ,60,323,13069330
2019,우울증, 강원 , 영월군 , 여 ,185,714,23755590
2019,우울증, 강원 , 인제군 , 남 ,29,75,967380
2019,우울증, 강원 , 인제군 , 여 ,54,165,3740630
2019,우울증, 강원 , 정선군 , 남 ,15,42,525080
2019,우울증, 강원 , 정선군 , 여 ,34,84,1399910
2019,우울증, 강원 , 철원군 , 남 ,11,16,203290
2019,우울증, 강원 , 철원군 , 여 ,45,92,1465680
2019,우울증, 강원 , 평창군 , 남 ,52,174,4195570
2019,우울증, 강원 , 평창군 , 여 ,111,352,10495830
2019,우울증, 강원 , 홍천군 , 남 ,446,3905,119700630
2019,우울증, 강원 , 홍천군 , 여 ,918,10046,304940830
2019,우울증, 강원 , 화천군 , 남 ,12,21,283690
2019,우울증, 강원 , 화천군 , 여 ,29,131,2188190
2019,우울증, 강원 , 횡성군 , 남 ,53,148,2300010
2019,우울증, 강원 , 횡성군 , 여 ,114,347,5513310
2019,우울증, 강원 , 강릉시 , 남 ,1545,11232,706019780
2019,우울증, 강원 , 강릉시 , 여 ,3107,22716,1256525150
2019,우울증, 강원 , 동해시 , 남 ,423,2490,115934790
2019,우울증, 강원 , 동해시 , 여 ,817,4984,238360980
2019,우울증, 강원 , 속초시 , 남 ,536,3955,177639430
2019,우울증, 강원 , 속초시 , 여 ,928,7749,314638290
2019,우울증, 강원 , 원주시 , 남 ,3011,23342,1357525800
2019,우울증, 강원 , 원주시 , 여 ,5674,45033,2622041990
2019,우울증, 강원 , 춘천시 , 남 ,1914,13262,936886380
2019,우울증, 강원 , 춘천시 , 여 ,3280,24640,1625687950
2019,우울증, 강원 , 태백시 , 남 ,87,529,20679840
2019,우울증, 강원 , 태백시 , 여 ,177,1990,74944090
2019,우울증, 강원 , 삼척시 , 남 ,385,2643,112544030
2019,우울증, 강원 , 삼척시 , 여 ,801,6703,291178940
2019,우울증, 충북 , 괴산군 , 남 ,164,943,54403540
2019,우울증, 충북 , 괴산군 , 여 ,295,1262,58108400
2019,우울증, 충북 , 단양군 , 남 ,30,66,759010
2019,우울증, 충북 , 단양군 , 여 ,53,139,4125380
2019,우울증, 충북 , 보은군 , 남 ,123,1536,97744420
2019,우울증, 충북 , 보은군 , 여 ,264,1528,63308340
2019,우울증, 충북 , 영동군 , 남 ,254,1624,79376530
2019,우울증, 충북 , 영동군 , 여 ,563,3060,142547840
2019,우울증, 충북 , 옥천군 , 남 ,172,2719,105052060
2019,우울증, 충북 , 옥천군 , 여 ,292,3992,162311490
2019,우울증, 충북 , 음성군 , 남 ,361,1878,124542410
2019,우울증, 충북 , 음성군 , 여 ,457,1396,68409460
2019,우울증, 충북 , 진천군 , 남 ,365,5070,343439580
2019,우울증, 충북 , 진천군 , 여 ,687,4383,234649890
2019,우울증, 충북 , 증평군 , 남 ,108,410,5301300
2019,우울증, 충북 , 증평군 , 여 ,239,873,12275790
2019,우울증, 충북 , 청주상당구 , 남 ,2072,13708,631009290
2019,우울증, 충북 , 청주상당구 , 여 ,4353,26630,1161543380
2019,우울증, 충북 , 청주흥덕구 , 남 ,1455,10970,582943420
2019,우울증, 충북 , 청주흥덕구 , 여 ,2637,17686,961812580
2019,우울증, 충북 , 청주청원구 , 남 ,970,6770,391155880
2019,우울증, 충북 , 청주청원구 , 여 ,1973,13264,771460230
2019,우울증, 충북 , 청주서원구 , 남 ,1513,10965,587561050
2019,우울증, 충북 , 청주서원구 , 여 ,2454,17437,1002305650
2019,우울증, 충북 , 충주시 , 남 ,1214,9152,557224060
2019,우울증, 충북 , 충주시 , 여 ,2238,17794,1015282920
2019,우울증, 충북 , 제천시 , 남 ,1296,12558,489742420
2019,우울증, 충북 , 제천시 , 여 ,2198,20533,775501290
2019,우울증, 충남 , 금산군 , 남 ,361,2773,97796850
2019,우울증, 충남 , 금산군 , 여 ,728,5770,211458140
2019,우울증, 충남 , 부여군 , 남 ,411,2945,105019670
2019,우울증, 충남 , 부여군 , 여 ,772,5129,191218490
2019,우울증, 충남 , 서천군 , 남 ,318,3023,105415450
2019,우울증, 충남 , 서천군 , 여 ,851,7862,263207800
2019,우울증, 충남 , 예산군 , 남 ,199,851,44768780
2019,우울증, 충남 , 예산군 , 여 ,311,1103,61725850
2019,우울증, 충남 , 청양군 , 남 ,98,400,9807130
2019,우울증, 충남 , 청양군 , 여 ,190,864,21628300
2019,우울증, 충남 , 홍성군 , 남 ,809,5837,328768380
2019,우울증, 충남 , 홍성군 , 여 ,1569,9917,476992140
2019,우울증, 충남 , 태안군 , 남 ,167,875,22687100
2019,우울증, 충남 , 태안군 , 여 ,366,1829,48551290
2019,우울증, 충남 , 천안서북구 , 남 ,2131,16655,940311870
2019,우울증, 충남 , 천안서북구 , 여 ,4221,29291,1462204380
2019,우울증, 충남 , 천안동남구 , 남 ,1659,10199,882807680
2019,우울증, 충남 , 천안동남구 , 여 ,3290,24361,2156012330
2019,우울증, 충남 , 공주시 , 남 ,1069,9548,599471660
2019,우울증, 충남 , 공주시 , 여 ,1817,16616,1044534270
2019,우울증, 충남 , 보령시 , 남 ,400,2579,83758630
2019,우울증, 충남 , 보령시 , 여 ,809,6010,218036680
2019,우울증, 충남 , 아산시 , 남 ,1415,11734,575766450
2019,우울증, 충남 , 아산시 , 여 ,2778,23610,1102129130
2019,우울증, 충남 , 서산시 , 남 ,445,2775,99296400
2019,우울증, 충남 , 서산시 , 여 ,794,5128,186326290
2019,우울증, 충남 , 논산시 , 남 ,1108,9378,418465540
2019,우울증, 충남 , 논산시 , 여 ,2460,22336,900765260
2019,우울증, 충남 , 계룡시 , 남 ,0,0,0
2019,우울증, 충남 , 계룡시 , 여 ,22,60,692930
2019,우울증, 충남 , 당진시 , 남 ,1096,8400,374548890
2019,우울증, 충남 , 당진시 , 여 ,1909,16297,697842990
2019,우울증, 전북 , 고창군 , 남 ,239,1585,61991290
2019,우울증, 전북 , 고창군 , 여 ,486,3598,135581710
2019,우울증, 전북 , 무주군 , 남 ,14,86,1095740
2019,우울증, 전북 , 무주군 , 여 ,23,83,1162400
2019,우울증, 전북 , 부안군 , 남 ,260,1222,41976400
2019,우울증, 전북 , 부안군 , 여 ,582,3265,124642120
2019,우울증, 전북 , 순창군 , 남 ,98,668,23747600
2019,우울증, 전북 , 순창군 , 여 ,209,1694,61984390
2019,우울증, 전북 , 완주군 , 남 ,236,4557,394881780
2019,우울증, 전북 , 완주군 , 여 ,375,3370,278899500
2019,우울증, 전북 , 임실군 , 남 ,21,37,490600
2019,우울증, 전북 , 임실군 , 여 ,35,115,1421570
2019,우울증, 전북 , 장수군 , 남 ,18,45,557180
2019,우울증, 전북 , 장수군 , 여 ,59,191,2945500
2019,우울증, 전북 , 진안군 , 남 ,58,117,1703610
2019,우울증, 전북 , 진안군 , 여 ,124,326,6326150
2019,우울증, 전북 , 군산시 , 남 ,1002,7628,437143550
2019,우울증, 전북 , 군산시 , 여 ,1713,13649,799571640
2019,우울증, 전북 , 남원시 , 남 ,639,5533,176815230
2019,우울증, 전북 , 남원시 , 여 ,1389,11732,361058050
2019,우울증, 전북 , 익산시 , 남 ,1258,7497,540726170
2019,우울증, 전북 , 익산시 , 여 ,2499,16714,1212390010
2019,우울증, 전북 , 전주완산구 , 남 ,2585,18013,1155757640
2019,우울증, 전북 , 전주완산구 , 여 ,5038,36919,2361142540
2019,우울증, 전북 , 전주덕진구 , 남 ,1907,15091,865588340
2019,우울증, 전북 , 전주덕진구 , 여 ,4140,34611,2037423600
2019,우울증, 전북 , 정읍시 , 남 ,373,2775,190614820
2019,우울증, 전북 , 정읍시 , 여 ,724,5834,368868000
2019,우울증, 전북 , 김제시 , 남 ,449,7000,478803480
2019,우울증, 전북 , 김제시 , 여 ,853,11311,584640420
2019,우울증, 전남 , 강진군 , 남 ,92,524,52780940
2019,우울증, 전남 , 강진군 , 여 ,151,726,46501850
2019,우울증, 전남 , 고흥군 , 남 ,575,3832,187371030
2019,우울증, 전남 , 고흥군 , 여 ,1168,8811,440246380
2019,우울증, 전남 , 곡성군 , 남 ,47,161,3928060
2019,우울증, 전남 , 곡성군 , 여 ,76,315,8553780
2019,우울증, 전남 , 구례군 , 남 ,20,53,700900
2019,우울증, 전남 , 구례군 , 여 ,49,130,1932560
2019,우울증, 전남 , 담양군 , 남 ,119,771,49248290
2019,우울증, 전남 , 담양군 , 여 ,225,986,50583780
2019,우울증, 전남 , 무안군 , 남 ,238,1045,65781720
2019,우울증, 전남 , 무안군 , 여 ,395,1881,105752860
2019,우울증, 전남 , 보성군 , 남 ,112,1197,79618190
2019,우울증, 전남 , 보성군 , 여 ,203,1048,53361550
2019,우울증, 전남 , 신안군 , 남 ,21,93,1102010
2019,우울증, 전남 , 신안군 , 여 ,40,108,1758580
2019,우울증, 전남 , 영광군 , 남 ,248,1182,62573580
2019,우울증, 전남 , 영광군 , 여 ,442,2616,135226900
2019,우울증, 전남 , 영암군 , 남 ,53,299,17977820
2019,우울증, 전남 , 영암군 , 여 ,126,910,57858920
2019,우울증, 전남 , 완도군 , 남 ,38,96,1510260
2019,우울증, 전남 , 완도군 , 여 ,50,171,2386090
2019,우울증, 전남 , 장성군 , 남 ,102,470,20741020
2019,우울증, 전남 , 장성군 , 여 ,170,672,15167140
2019,우울증, 전남 , 장흥군 , 남 ,78,228,5268100
2019,우울증, 전남 , 장흥군 , 여 ,143,422,6035220
2019,우울증, 전남 , 진도군 , 남 ,32,98,1454420
2019,우울증, 전남 , 진도군 , 여 ,64,222,3809360
2019,우울증, 전남 , 함평군 , 남 ,47,225,6679590
2019,우울증, 전남 , 함평군 , 여 ,72,255,6211670
2019,우울증, 전남 , 해남군 , 남 ,607,3034,165644080
2019,우울증, 전남 , 해남군 , 여 ,922,4412,224938310
2019,우울증, 전남 , 화순군 , 남 ,175,1759,143035790
2019,우울증, 전남 , 화순군 , 여 ,386,1813,89650300
2019,우울증, 전남 , 나주시 , 남 ,336,6818,483442830
2019,우울증, 전남 , 나주시 , 여 ,575,4932,342194170
2019,우울증, 전남 , 목포시 , 남 ,1772,13449,807307450
2019,우울증, 전남 , 목포시 , 여 ,3143,23482,1436759360
2019,우울증, 전남 , 순천시 , 남 ,1024,7364,418830430
2019,우울증, 전남 , 순천시 , 여 ,2025,15183,873015210
2019,우울증, 전남 , 여수시 , 남 ,875,5582,268659970
2019,우울증, 전남 , 여수시 , 여 ,1807,12221,588829000
2019,우울증, 전남 , 광양시 , 남 ,306,1806,81104760
2019,우울증, 전남 , 광양시 , 여 ,652,3113,139737160
2019,우울증, 경북 , 고령군 , 남 ,0,0,0
2019,우울증, 경북 , 고령군 , 여 ,29,114,1481660
2019,우울증, 경북 , 군위군 , 남 ,21,74,1727930
2019,우울증, 경북 , 군위군 , 여 ,62,172,5963930
2019,우울증, 경북 , 봉화군 , 남 ,54,125,2162050
2019,우울증, 경북 , 봉화군 , 여 ,82,183,3019320
2019,우울증, 경북 , 성주군 , 남 ,39,531,26749450
2019,우울증, 경북 , 성주군 , 여 ,90,742,37407010
2019,우울증, 경북 , 영덕군 , 남 ,77,161,1941870
2019,우울증, 경북 , 영덕군 , 여 ,158,377,5061540
2019,우울증, 경북 , 영양군 , 남 ,0,0,0
